timestamp,body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,active_labels,recommendation,priority
2025-12-08T16:27:35.966454Z,38.18543053481313,40.65328021937469,1118.0779043417701,2.229050961270115,-2.930447219795339,1.52609944889852,-3.45767613961922,-192.49125756855392,228.95306166720195,104.31422945069176,100.85761985373327,50.4721417330743,"Moderate activity, Walking, Sedentary, Normal, Low oxygen state, Overexertion, Hot environment, Humid environment","From what the data shows, Your oxygen level is low and needs attention. You're working your body harder than usual. You're fairly active, like walking fast or doing light exercise. The temperature around you is higher than normal. and The humidity level is high where you are.

What this means:
Move to a place with better airflow. If it does not improve, seek medical support. Stop and rest. Allow your body to recover before continuing. You're doing okay; slow down if you feel tired. Keep a steady pace and stay hydrated if outdoors. Stand up, stretch, or go for a short walk. Move somewhere cooler and hydrate if you can. Ensure good ventilation and drink water.

Body temp: 38.2°C
Heart rate: 101 BPM
SpO₂: 50.5%
Ambient: 40.7°C, 2.2%

Suggested next step: Move to a place with better airflow. If it does not improve, seek medical support.",warning
2025-12-08T16:27:41.602777Z,38.18543053481313,40.65328021937469,1118.0779043417701,2.229050961270115,-2.930447219795339,1.52609944889852,-3.45767613961922,-192.49125756855392,228.95306166720195,104.31422945069176,100.85761985373327,50.4721417330743,"Moderate activity, Walking, Sedentary, Normal, Low oxygen state, Overexertion, Hot environment, Humid environment","From your readings, Your oxygen level is low and needs attention. You're working your body harder than usual. You're fairly active, like walking fast or doing light exercise. The temperature around you is higher than normal. and The humidity level is high where you are.

What this means:
Move to a place with better airflow. If it does not improve, seek medical support. Stop and rest. Allow your body to recover before continuing. You're doing okay; slow down if you feel tired. Keep a steady pace and stay hydrated if outdoors. Stand up, stretch, or go for a short walk. Move somewhere cooler and hydrate if you can. Ensure good ventilation and drink water.

Body temp: 38.2°C
Heart rate: 101 BPM
SpO₂: 50.5%
Ambient: 40.7°C, 2.2%

Suggested next step: Move to a place with better airflow. If it does not improve, seek medical support.",warning
2025-12-08T16:27:47.241110Z,38.18543053481313,40.65328021937469,1118.0779043417701,2.229050961270115,-2.930447219795339,1.52609944889852,-3.45767613961922,-192.49125756855392,228.95306166720195,104.31422945069176,100.85761985373327,50.4721417330743,"Moderate activity, Walking, Sedentary, Normal, Low oxygen state, Overexertion, Hot environment, Humid environment","From your readings, Your oxygen level is low and needs attention. You're working your body harder than usual. You're fairly active, like walking fast or doing light exercise. The temperature around you is higher than normal. and The humidity level is high where you are.

What this means:
Move to a place with better airflow. If it does not improve, seek medical support. Stop and rest. Allow your body to recover before continuing. You're doing okay; slow down if you feel tired. Keep a steady pace and stay hydrated if outdoors. Stand up, stretch, or go for a short walk. Move somewhere cooler and hydrate if you can. Ensure good ventilation and drink water.

Body temp: 38.2°C
Heart rate: 101 BPM
SpO₂: 50.5%
Ambient: 40.7°C, 2.2%

Suggested next step: Move to a place with better airflow. If it does not improve, seek medical support.",warning
2025-12-08T16:27:52.882898Z,38.18543053481313,40.65328021937469,1118.0779043417701,2.229050961270115,-2.930447219795339,1.52609944889852,-3.45767613961922,-192.49125756855392,228.95306166720195,104.31422945069176,100.85761985373327,50.4721417330743,"Moderate activity, Walking, Sedentary, Normal, Low oxygen state, Overexertion, Hot environment, Humid environment","From what the data shows, Your oxygen level is low and needs attention. You're working your body harder than usual. You're fairly active, like walking fast or doing light exercise. The temperature around you is higher than normal. and The humidity level is high where you are.

What this means:
Move to a place with better airflow. If it does not improve, seek medical support. Stop and rest. Allow your body to recover before continuing. You're doing okay; slow down if you feel tired. Keep a steady pace and stay hydrated if outdoors. Stand up, stretch, or go for a short walk. Move somewhere cooler and hydrate if you can. Ensure good ventilation and drink water.

Body temp: 38.2°C
Heart rate: 101 BPM
SpO₂: 50.5%
Ambient: 40.7°C, 2.2%

Suggested next step: Move to a place with better airflow. If it does not improve, seek medical support.",warning
2025-12-08T16:27:58.521344Z,38.18543053481313,40.65328021937469,1118.0779043417701,2.229050961270115,-2.930447219795339,1.52609944889852,-3.45767613961922,-192.49125756855392,228.95306166720195,104.31422945069176,100.85761985373327,50.4721417330743,"Moderate activity, Walking, Sedentary, Normal, Low oxygen state, Overexertion, Hot environment, Humid environment","From what the data shows, Your oxygen level is low and needs attention. You're working your body harder than usual. You're fairly active, like walking fast or doing light exercise. The temperature around you is higher than normal. and The humidity level is high where you are.

What this means:
Move to a place with better airflow. If it does not improve, seek medical support. Stop and rest. Allow your body to recover before continuing. You're doing okay; slow down if you feel tired. Keep a steady pace and stay hydrated if outdoors. Stand up, stretch, or go for a short walk. Move somewhere cooler and hydrate if you can. Ensure good ventilation and drink water.

Body temp: 38.2°C
Heart rate: 101 BPM
SpO₂: 50.5%
Ambient: 40.7°C, 2.2%

Suggested next step: Move to a place with better airflow. If it does not improve, seek medical support.",warning
2025-12-08T16:28:04.151126Z,38.18543053481313,40.65328021937469,1118.0779043417701,2.229050961270115,-2.930447219795339,1.52609944889852,-3.45767613961922,-192.49125756855392,228.95306166720195,104.31422945069176,100.85761985373327,50.4721417330743,"Moderate activity, Walking, Sedentary, Normal, Low oxygen state, Overexertion, Hot environment, Humid environment","Based on the sensors, Your oxygen level is low and needs attention. You're working your body harder than usual. You're fairly active, like walking fast or doing light exercise. The temperature around you is higher than normal. and The humidity level is high where you are.

What this means:
Move to a place with better airflow. If it does not improve, seek medical support. Stop and rest. Allow your body to recover before continuing. You're doing okay; slow down if you feel tired. Keep a steady pace and stay hydrated if outdoors. Stand up, stretch, or go for a short walk. Move somewhere cooler and hydrate if you can. Ensure good ventilation and drink water.

Body temp: 38.2°C
Heart rate: 101 BPM
SpO₂: 50.5%
Ambient: 40.7°C, 2.2%

Suggested next step: Move to a place with better airflow. If it does not improve, seek medical support.",warning
2025-12-08T16:28:09.787905Z,38.18543053481313,40.65328021937469,1118.0779043417701,2.229050961270115,-2.930447219795339,1.52609944889852,-3.45767613961922,-192.49125756855392,228.95306166720195,104.31422945069176,100.85761985373327,50.4721417330743,"Moderate activity, Walking, Sedentary, Normal, Low oxygen state, Overexertion, Hot environment, Humid environment","From what the data shows, Your oxygen level is low and needs attention. You're working your body harder than usual. You're fairly active, like walking fast or doing light exercise. The temperature around you is higher than normal. and The humidity level is high where you are.

What this means:
Move to a place with better airflow. If it does not improve, seek medical support. Stop and rest. Allow your body to recover before continuing. You're doing okay; slow down if you feel tired. Keep a steady pace and stay hydrated if outdoors. Stand up, stretch, or go for a short walk. Move somewhere cooler and hydrate if you can. Ensure good ventilation and drink water.

Body temp: 38.2°C
Heart rate: 101 BPM
SpO₂: 50.5%
Ambient: 40.7°C, 2.2%

Suggested next step: Move to a place with better airflow. If it does not improve, seek medical support.",warning
2025-12-08T16:28:15.412876Z,38.18543053481313,40.65328021937469,1118.0779043417701,2.229050961270115,-2.930447219795339,1.52609944889852,-3.45767613961922,-192.49125756855392,228.95306166720195,104.31422945069176,100.85761985373327,50.4721417330743,"Moderate activity, Walking, Sedentary, Normal, Low oxygen state, Overexertion, Hot environment, Humid environment","From what the data shows, Your oxygen level is low and needs attention. You're working your body harder than usual. You're fairly active, like walking fast or doing light exercise. The temperature around you is higher than normal. and The humidity level is high where you are.

What this means:
Move to a place with better airflow. If it does not improve, seek medical support. Stop and rest. Allow your body to recover before continuing. You're doing okay; slow down if you feel tired. Keep a steady pace and stay hydrated if outdoors. Stand up, stretch, or go for a short walk. Move somewhere cooler and hydrate if you can. Ensure good ventilation and drink water.

Body temp: 38.2°C
Heart rate: 101 BPM
SpO₂: 50.5%
Ambient: 40.7°C, 2.2%

Suggested next step: Move to a place with better airflow. If it does not improve, seek medical support.",warning
2025-12-08T16:28:21.054718Z,38.18543053481313,40.65328021937469,1118.0779043417701,2.229050961270115,-2.930447219795339,1.52609944889852,-3.45767613961922,-192.49125756855392,228.95306166720195,104.31422945069176,100.85761985373327,50.4721417330743,"Moderate activity, Walking, Sedentary, Normal, Low oxygen state, Overexertion, Hot environment, Humid environment","From your readings, Your oxygen level is low and needs attention. You're working your body harder than usual. You're fairly active, like walking fast or doing light exercise. The temperature around you is higher than normal. and The humidity level is high where you are.

What this means:
Move to a place with better airflow. If it does not improve, seek medical support. Stop and rest. Allow your body to recover before continuing. You're doing okay; slow down if you feel tired. Keep a steady pace and stay hydrated if outdoors. Stand up, stretch, or go for a short walk. Move somewhere cooler and hydrate if you can. Ensure good ventilation and drink water.

Body temp: 38.2°C
Heart rate: 101 BPM
SpO₂: 50.5%
Ambient: 40.7°C, 2.2%

Suggested next step: Move to a place with better airflow. If it does not improve, seek medical support.",warning
2025-12-08T16:28:26.687604Z,38.18543053481313,40.65328021937469,1118.0779043417701,2.229050961270115,-2.930447219795339,1.52609944889852,-3.45767613961922,-192.49125756855392,228.95306166720195,104.31422945069176,100.85761985373327,50.4721417330743,"Moderate activity, Walking, Sedentary, Normal, Low oxygen state, Overexertion, Hot environment, Humid environment","Based on the sensors, Your oxygen level is low and needs attention. You're working your body harder than usual. You're fairly active, like walking fast or doing light exercise. The temperature around you is higher than normal. and The humidity level is high where you are.

What this means:
Move to a place with better airflow. If it does not improve, seek medical support. Stop and rest. Allow your body to recover before continuing. You're doing okay; slow down if you feel tired. Keep a steady pace and stay hydrated if outdoors. Stand up, stretch, or go for a short walk. Move somewhere cooler and hydrate if you can. Ensure good ventilation and drink water.

Body temp: 38.2°C
Heart rate: 101 BPM
SpO₂: 50.5%
Ambient: 40.7°C, 2.2%

Suggested next step: Move to a place with better airflow. If it does not improve, seek medical support.",warning
